,Unnamed: 0,area_m2,floor,num_floors,num_rooms,author,housing_fund,children,pets,y,balcony,condition,bathroom,region,city,street_name,zone_type,dist_to_center
3940,3940,70.0,5,5,3,private,secondary,no,yes,200.0,1,individual,1,rascani,Chisinau,Kiev,central,3.6303443454389663
3941,3941,60.0,1,3,2,agency,primary,yes,no,650.0,1,modern,1,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
3942,3942,55.0,9,10,2,agency,primary,yes,yes,400.0,0,modern,1,buiucani,Chisinau,Ion,central,4.860874124520007
3943,3943,75.0,5,6,2,agency,primary,yes,no,700.0,2,modern,1,centru,Chisinau,Cojocarilor,central,2.065843603191177
3944,3944,42.0,10,12,1,agency,primary,yes,no,200.0,0,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
3945,3945,70.0,6,9,3,private,secondary,yes,no,250.0,0,individual,1,botanica,Chisinau,Valea,central,3.133096583962342
3946,3946,48.0,3,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
3947,3947,56.0,7,9,2,private,secondary,yes,yes,245.0,0,individual,1,rascani,Chisinau,Alecu,central,3.7573326342791855
3948,3948,62.0,2,14,2,private,primary,yes,no,600.0,0,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
3949,3949,77.0,7,11,2,private,primary,yes,no,500.0,1,modern,1,buiucani,Chisinau,Ioan,central,3.507651491541186
3950,3950,60.0,2,5,1,agency,secondary,no,no,200.0,0,individual,1,centru,Chisinau,Mitropolit,central,3.022515128105024
3951,3951,13.0,1,9,4,private,secondary,no,no,200.0,0,individual,1,rascani,Chisinau,Florilor,central,5.307152411865395
3952,3952,51.0,3,12,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
3953,3953,16.0,1,6,0,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
3954,3954,77.0,7,11,2,private,primary,yes,no,500.0,1,modern,1,buiucani,Chisinau,Ioan,central,3.507651491541186
3955,3955,107.0,6,13,3,agency,primary,yes,no,1000.0,2,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
3956,3956,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
3957,3957,9.0,1,1,3,private,secondary,no,yes,200.0,0,individual,1,rascani,Chisinau,Florilor,central,5.307152411865395
3958,3958,62.0,9,12,2,private,primary,yes,yes,630.0,1,modern,1,rascani,Chisinau,Florarii,central,2.371739021693805
3959,3959,20.0,1,1,0,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
3960,3960,80.0,9,9,1,private,primary,yes,yes,900.0,0,individual,1,botanica,Chisinau,Teilor,central,2.8142968257139818
3961,3961,51.0,3,10,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
3962,3962,50.0,14,20,2,private,primary,yes,yes,600.0,0,modern,1,centru,Chisinau,Bogdan,central,3.924482926351163
3963,3963,77.0,7,11,2,private,primary,yes,no,500.0,1,modern,1,buiucani,Chisinau,Ioan,central,3.507651491541186
3964,3964,50.0,14,20,2,private,primary,yes,yes,600.0,0,modern,1,centru,Chisinau,Bogdan,central,3.924482926351163
3965,3965,80.0,1,1,3,agency,primary,yes,no,500.0,0,individual,1,centru,Chisinau,Bucuresti,central,2.845910853208243
3966,3966,38.0,2,5,1,agency,secondary,yes,no,350.0,1,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
3967,3967,32.0,1,12,1,agency,primary,yes,no,800.0,0,modern,1,telecentru,Chisinau,Grenoble,periphery,3.68421559143802
3968,3968,85.0,2,16,3,agency,primary,yes,no,1500.0,1,individual,2,rascani,Chisinau,Bogdan,central,3.924482926351163
3969,3969,58.0,8,9,2,private,secondary,yes,no,320.0,2,modern,2,ciocana,Chisinau,Mihail,central,2.99590750748185
3970,3970,65.0,3,10,2,private,primary,yes,no,270.0,1,modern,1,ciocana,Chisinau,Petru,central,3.018564007128305
3971,3971,78.0,7,9,2,private,primary,yes,no,550.0,1,modern,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
3972,3972,75.0,5,7,1,agency,primary,no,no,700.0,2,modern,1,botanica,Chisinau,Botanica,central,5.812202525238274
3973,3973,60.0,2,10,2,agency,primary,yes,no,450.0,1,modern,1,botanica,Chisinau,Arheolog,central,3.0078531900922987
3974,3974,50.0,2,9,2,private,secondary,yes,no,250.0,0,individual,1,ciocana,Chisinau,Petru,central,3.018564007128305
3975,3975,77.0,7,11,2,private,primary,yes,no,500.0,1,modern,1,buiucani,Chisinau,Ioan,central,3.507651491541186
3976,3976,55.0,1,9,2,private,secondary,yes,no,200.0,1,modern,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
3977,3977,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
3978,3978,84.0,8,8,3,private,primary,yes,no,400.0,2,individual,1,rascani,Chisinau,Academician,central,5.999330177155597
3979,3979,97.0,5,18,3,private,primary,yes,no,200.0,1,modern,2,botanica,Chisinau,Cetatea,central,1.5473659163268751
3980,3980,54.0,6,11,1,private,primary,no,no,400.0,0,modern,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
3981,3981,60.0,1,5,2,private,secondary,yes,no,350.0,1,individual,1,rascani,Chisinau,Miron,central,4.376873914265608
3982,3982,53.0,7,10,2,private,primary,no,no,400.0,0,modern,1,rascani,Chisinau,Andrei,central,3.9691677554186366
3983,3983,67.0,6,10,3,private,secondary,yes,yes,272.0,1,individual,1,veche,Chisinau,Socoleni,central,5.854959253616124
3984,3984,70.0,3,6,2,private,primary,yes,no,550.0,0,modern,1,centru,Chisinau,Cojocarilor,central,2.065843603191177
3985,3985,67.0,6,10,3,private,secondary,yes,yes,272.0,1,individual,1,veche,Chisinau,Socoleni,central,5.854959253616124
3986,3986,63.0,2,11,2,agency,primary,yes,no,650.0,1,modern,1,centru,Chisinau,Melestiu,central,1.3829235460311171
3987,3987,12.0,4,9,0,private,primary,no,no,200.0,0,individual,1,botanica,Chisinau,Valea,central,3.133096583962342
3988,3988,54.0,6,11,1,private,primary,no,no,400.0,0,modern,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
3989,3989,50.0,5,5,2,private,secondary,yes,yes,330.0,0,individual,1,buiucani,Chisinau,Alexandru,central,3.2023113943454087
3990,3990,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
3991,3991,77.0,7,10,2,private,primary,yes,no,500.0,1,modern,1,buiucani,Chisinau,Ioan,central,3.507651491541186
3992,3992,36.0,5,9,1,private,secondary,yes,no,275.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
3993,3993,40.0,4,5,2,private,secondary,no,no,253.0,1,individual,1,centru,Chisinau,Nicolae,central,3.262732774666745
3994,3994,55.0,1,9,2,private,secondary,yes,no,200.0,1,modern,1,botanica,Chisinau,Nicolae,central,3.262732774666745
3995,3995,74.0,5,10,2,agency,primary,yes,yes,400.0,0,modern,1,ciocana,Chisinau,Nicolae,central,3.262732774666745
3996,3996,80.0,11,16,1,agency,primary,yes,yes,900.0,1,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
3997,3997,75.0,3,3,2,agency,primary,yes,no,700.0,1,modern,2,buiucani,Chisinau,Liviu,central,8.433322683428162
3998,3998,45.0,3,10,1,private,secondary,yes,no,550.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
3999,3999,120.0,6,9,2,agency,primary,yes,yes,700.0,1,modern,1,botanica,Chisinau,Nicolae,central,3.262732774666745
4000,4000,28.0,1,1,2,private,secondary,no,no,250.0,0,individual,1,centru,Chisinau,Ion,central,4.860874124520007
4001,4001,55.0,5,5,1,agency,primary,no,no,600.0,0,individual,1,centru,Chisinau,Vlaicu,central,2.563872447853333
4002,4002,80.0,12,16,1,agency,primary,yes,no,1000.0,1,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
4003,4003,50.0,5,9,1,private,secondary,no,no,200.0,0,individual,1,telecentru,Chisinau,Kiev,periphery,3.6303443454389663
4004,4004,51.0,3,11,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4005,4005,55.0,8,14,1,agency,primary,yes,no,400.0,0,individual,1,botanica,Chisinau,Nicolae,central,3.262732774666745
4006,4006,64.0,10,10,2,private,primary,yes,no,365.0,0,individual,1,aeroport,Chisinau,Valea,periphery,3.133096583962342
4007,4007,18.0,6,9,3,private,secondary,yes,yes,200.0,0,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
4008,4008,52.0,5,10,1,agency,primary,yes,yes,600.0,0,individual,1,botanica,Chisinau,Trandafirilor,central,2.258308061229285
4009,4009,97.0,7,10,2,agency,primary,yes,yes,950.0,1,modern,2,buiucani,Chisinau,Nicolae,central,3.262732774666745
4010,4010,65.0,3,10,2,private,primary,yes,no,270.0,1,individual,1,ciocana,Chisinau,Nicolae,central,3.262732774666745
4011,4011,51.0,3,11,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4012,4012,110.0,6,7,3,agency,primary,yes,no,1450.0,0,modern,1,botanica,Chisinau,Teilor,central,2.8142968257139818
4013,4013,85.0,3,11,2,agency,primary,yes,yes,450.0,0,modern,2,rascani,Chisinau,Studentilor,central,5.534573971455514
4014,4014,65.0,3,9,2,agency,primary,yes,no,550.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
4015,4015,52.0,10,10,2,agency,primary,yes,no,450.0,0,modern,1,buiucani,Chisinau,Ion,central,4.860874124520007
4016,4016,140.0,2,3,3,private,secondary,yes,no,650.0,1,modern,1,rascani,Chisinau,Avram,central,1.5145945315405118
4017,4017,50.0,2,6,1,agency,primary,yes,no,700.0,0,individual,1,centru,Chisinau,Moara,central,3.300931796957092
4018,4018,60.0,6,12,2,agency,primary,yes,no,500.0,0,individual,1,centru,Chisinau,Moara,central,3.300931796957092
4019,4019,80.0,13,17,3,agency,primary,yes,no,550.0,0,individual,1,botanica,Chisinau,Tudor,central,3.135450314553256
4020,4020,140.0,6,7,3,agency,primary,yes,yes,1200.0,0,individual,1,centru,Chisinau,Melestiu,central,1.3829235460311171
4021,4021,98.0,14,14,3,agency,primary,yes,no,600.0,2,modern,2,buiucani,Chisinau,Nicolae,central,3.262732774666745
4022,4022,58.0,3,16,2,private,secondary,yes,yes,325.0,0,individual,1,centru,Chisinau,Albisoara,central,6.0
4023,4023,54.0,5,16,1,private,primary,yes,no,450.0,0,modern,1,botanica,Chisinau,Melestiu,central,1.3829235460311171
4024,4024,86.0,8,12,2,agency,primary,yes,no,550.0,2,modern,1,telecentru,Chisinau,Pictor,periphery,3.483251315113812
4025,4025,85.0,5,10,3,agency,primary,yes,no,1300.0,0,modern,1,centru,Chisinau,Grigore,central,2.852854131601227
4026,4026,56.0,6,6,1,private,primary,yes,yes,600.0,0,modern,1,centru,Chisinau,Moara,central,3.300931796957092
4027,4027,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
4028,4028,63.0,4,17,1,private,primary,yes,no,700.0,0,individual,1,rascani,Chisinau,Bogdan,central,3.924482926351163
4029,4029,48.0,1,5,2,private,secondary,yes,no,219.0,0,individual,1,rascani,Chisinau,Florilor,central,5.307152411865395
4030,4030,21.0,1,5,1,agency,secondary,yes,no,260.0,0,modern,1,botanica,Chisinau,Maria,central,3.2023113943454087
4031,4031,65.0,2,6,2,private,primary,yes,no,450.0,0,modern,1,rascani,Chisinau,Calea,central,2.563872447853333
4032,4032,88.0,5,12,2,agency,primary,yes,yes,450.0,0,individual,1,rascani,Chisinau,Studentilor,central,5.534573971455514
4033,4033,72.0,3,9,2,agency,secondary,yes,yes,450.0,0,modern,1,ciocana,Chisinau,Mihail,central,2.99590750748185
4034,4034,50.0,8,10,1,agency,primary,yes,no,400.0,0,individual,1,botanica,Chisinau,Nicolae,central,3.262732774666745
4035,4035,55.0,4,10,1,agency,primary,yes,no,350.0,1,modern,1,buiucani,Chisinau,Ion,central,4.860874124520007
4036,4036,80.0,4,12,3,private,primary,yes,no,650.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
4037,4037,70.0,5,9,3,private,secondary,yes,no,350.0,1,modern,2,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
4038,4038,70.0,1,10,3,agency,primary,yes,no,600.0,1,modern,1,buiucani,Chisinau,Ion,central,4.860874124520007
4039,4039,60.0,3,10,1,agency,primary,yes,no,650.0,0,individual,1,rascani,Chisinau,Nicolae,central,3.262732774666745
4040,4040,74.0,6,6,2,private,secondary,no,no,700.0,1,modern,1,centru,Chisinau,Columna,central,4.434859094165724
4041,4041,55.0,1,9,2,private,secondary,yes,no,300.0,0,modern,1,botanica,Chisinau,Onisifor,central,3.2746566782449595
4042,4042,40.0,1,4,2,private,secondary,yes,no,400.0,0,modern,1,centru,Chisinau,Cojocarilor,central,2.065843603191177
4043,4043,56.0,5,10,1,agency,primary,yes,no,650.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
4044,4044,80.0,4,12,2,agency,primary,yes,yes,850.0,0,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
4045,4045,90.0,7,9,2,agency,primary,yes,no,850.0,2,modern,2,botanica,Chisinau,Teilor,central,2.8142968257139818
4046,4046,51.0,3,13,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4047,4047,146.0,9,15,3,private,primary,yes,no,1500.0,1,modern,2,centru,Chisinau,Petru,central,3.018564007128305
4048,4048,45.0,3,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4049,4049,220.0,8,8,4,agency,primary,yes,yes,1500.0,2,individual,1,centru,Chisinau,Columna,central,4.434859094165724
4050,4050,36.0,2,10,1,private,primary,no,no,450.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4051,4051,65.0,1,11,2,agency,primary,yes,no,400.0,1,modern,2,botanica,Chisinau,Valea,central,3.133096583962342
4052,4052,65.0,7,9,2,agency,primary,yes,no,700.0,0,modern,1,centru,Chisinau,Columna,central,4.434859094165724
4053,4053,65.0,3,10,2,private,primary,yes,no,270.0,1,modern,1,ciocana,Chisinau,Petru,central,3.018564007128305
4054,4054,96.0,10,10,3,agency,primary,yes,no,700.0,0,individual,1,rascani,Chisinau,Bogdan,central,3.924482926351163
4055,4055,64.0,3,9,2,agency,primary,yes,no,550.0,0,modern,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
4056,4056,79.0,15,16,2,agency,primary,yes,no,550.0,0,individual,1,rascani,Chisinau,Florilor,central,5.307152411865395
4057,4057,76.0,5,5,3,private,secondary,yes,no,250.0,2,individual,1,telecentru,Chisinau,Drumul,periphery,5.337144302839829
4058,4058,77.0,6,10,2,agency,primary,yes,no,450.0,1,modern,2,buiucani,Chisinau,Ion,central,4.860874124520007
4059,4059,50.0,4,9,1,private,primary,yes,no,380.0,0,individual,1,ciocana,Chisinau,Petru,central,3.018564007128305
4060,4060,75.0,3,9,2,agency,primary,yes,no,699.0,1,modern,1,centru,Chisinau,Valea,central,3.133096583962342
4061,4061,51.0,3,13,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4062,4062,57.0,9,10,1,agency,primary,yes,yes,1200.0,1,individual,1,botanica,Chisinau,Tricolorului,central,3.132375289114449
4063,4063,53.0,4,11,1,agency,primary,yes,no,340.0,0,individual,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
4064,4064,16.0,4,9,0,private,secondary,no,no,200.0,0,modern,2,botanica,Chisinau,Independentei,central,3.473231882894152
4065,4065,74.0,6,6,2,agency,secondary,yes,yes,800.0,1,modern,1,centru,Chisinau,Columna,central,4.434859094165724
4066,4066,72.0,5,17,2,private,primary,yes,no,450.0,0,individual,1,centru,Chisinau,Valea,central,3.133096583962342
4067,4067,80.0,11,16,1,agency,primary,yes,yes,900.0,1,individual,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
4068,4068,42.0,3,4,2,private,secondary,no,no,450.0,1,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
4069,4069,42.0,4,10,1,agency,primary,yes,no,350.0,0,individual,1,centru,Chisinau,Albisoara,central,6.0
4070,4070,135.0,2,10,2,agency,primary,no,no,1500.0,0,modern,2,centru,Chisinau,Constantin,central,1.3139694193863054
4071,4071,55.0,8,9,2,private,secondary,no,no,260.0,1,individual,1,ciocana,Chisinau,Alecu,central,3.7573326342791855
4072,4072,67.0,7,11,1,private,primary,yes,no,650.0,0,modern,1,rascani,Chisinau,Calea,central,2.563872447853333
4073,4073,70.0,5,13,2,private,primary,yes,no,999.0,0,individual,1,centru,Chisinau,Ciuflea,central,1.237855815371132
4074,4074,50.0,9,10,0,private,secondary,no,no,200.0,0,individual,1,ciocana,Chisinau,Petru,central,3.018564007128305
4075,4075,70.0,4,10,3,private,secondary,yes,no,350.0,0,individual,1,botanica,Chisinau,Valea,central,3.133096583962342
4076,4076,20.0,4,5,1,private,secondary,yes,no,200.0,0,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
4077,4077,50.0,4,10,1,agency,primary,no,no,350.0,0,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
4078,4078,25.0,1,4,1,private,primary,yes,yes,200.0,0,individual,1,centru,Chisinau,Columna,central,4.434859094165724
4079,4079,45.0,7,12,1,private,primary,yes,no,300.0,0,individual,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
4080,4080,20.0,3,5,0,private,secondary,no,no,200.0,1,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
4081,4081,63.0,4,17,1,agency,primary,yes,yes,700.0,1,modern,1,rascani,Chisinau,Bogdan,central,3.924482926351163
4082,4082,50.0,3,9,1,private,primary,yes,no,350.0,1,modern,1,centru,Chisinau,Albisoara,central,6.0
4083,4083,52.0,1,1,1,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Decembristilor,central,3.4392938966964697
4084,4084,45.0,5,5,2,private,secondary,yes,no,270.0,1,individual,2,buiucani,Chisinau,Vasile,central,4.693246145072489
4085,4085,36.0,3,5,2,private,secondary,yes,yes,300.0,1,individual,1,centru,Chisinau,Alexandru,central,3.2023113943454087
4086,4086,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Nicolae,central,3.262732774666745
4087,4087,802.0,1,9,4,private,secondary,yes,yes,450.0,0,modern,3,ciocana,Chisinau,Ioan,central,3.507651491541186
4088,4088,18.0,3,6,1,agency,secondary,no,no,200.0,0,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
4089,4089,42.0,10,12,1,agency,primary,yes,yes,900.0,1,modern,1,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
4090,4090,40.0,9,10,1,private,primary,yes,no,450.0,0,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4091,4091,90.0,7,15,2,agency,primary,yes,no,700.0,0,individual,1,botanica,Chisinau,Nikolai,central,3.022515128105024
4092,4092,60.0,3,10,1,agency,primary,yes,no,650.0,0,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4093,4093,60.0,9,10,1,agency,primary,yes,yes,600.0,0,individual,1,rascani,Chisinau,Nicolae,central,3.262732774666745
4094,4094,70.0,12,3,2,private,primary,yes,no,650.0,0,individual,1,centru,Chisinau,Nicolae,central,3.262732774666745
4095,4095,90.0,7,13,2,private,primary,yes,yes,800.0,1,individual,1,ciocana,Chisinau,Mihail,central,2.99590750748185
4096,4096,50.0,9,11,1,private,primary,yes,no,270.0,1,individual,1,telecentru,Chisinau,Grenoble,periphery,3.68421559143802
4097,4097,54.0,5,15,1,private,primary,yes,no,450.0,0,modern,1,botanica,Chisinau,Melestiu,central,1.3829235460311171
4098,4098,70.0,8,12,2,private,primary,yes,no,1100.0,0,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
4099,4099,63.0,8,10,2,agency,primary,yes,no,650.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
4100,4100,51.0,3,12,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4101,4101,23.0,4,5,1,agency,secondary,yes,no,200.0,0,individual,1,botanica,Chisinau,Burebista,central,12.762548626789066
4102,4102,100.0,3,4,4,private,primary,yes,yes,500.0,0,modern,2,ciocana,Chisinau,Mihail,central,2.99590750748185
4103,4103,70.0,1,6,2,agency,primary,yes,no,600.0,0,individual,1,buiucani,Chisinau,Liviu,central,8.433322683428162
4104,4104,60.0,2,6,2,agency,primary,yes,no,1100.0,0,modern,1,centru,Chisinau,Tricolorului,central,3.132375289114449
4105,4105,67.0,8,9,3,private,secondary,yes,yes,350.0,2,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4106,4106,60.0,3,10,1,private,primary,yes,yes,650.0,0,modern,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4107,4107,42.0,2,9,1,private,primary,no,yes,450.0,0,individual,1,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
4108,4108,70.0,1,6,2,agency,primary,yes,no,600.0,1,modern,1,buiucani,Chisinau,Liviu,central,8.433322683428162
4109,4109,49.0,1,5,3,private,secondary,yes,no,250.0,0,individual,1,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
4110,4110,42.0,1,11,1,private,secondary,yes,no,270.0,1,modern,1,ciocana,Chisinau,Nicolae,central,3.262732774666745
4111,4111,45.0,3,15,2,agency,primary,yes,no,380.0,0,modern,1,rascani,Chisinau,Nicolae,central,3.262732774666745
4112,4112,70.0,2,9,3,agency,secondary,yes,no,600.0,2,individual,2,centru,Chisinau,Mitropolitul,central,6.0
4113,4113,62.0,5,9,2,agency,primary,yes,yes,1500.0,1,modern,1,centru,Chisinau,Armeneasca,central,2.7215158920263494
4114,4114,35.0,3,5,1,agency,secondary,yes,no,450.0,0,individual,1,centru,Chisinau,Alexandr,central,3.1319178146844364
4115,4115,50.0,4,9,2,private,secondary,yes,no,300.0,1,modern,2,botanica,Chisinau,Valea,central,3.133096583962342
4116,4116,55.0,1,9,2,private,secondary,yes,no,300.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4117,4117,65.0,8,9,3,private,secondary,yes,no,350.0,1,individual,1,botanica,Chisinau,Sarmizegetusa,central,2.485127898535376
4118,4118,50.0,3,5,2,private,secondary,yes,no,320.0,0,individual,1,botanica,Chisinau,Diminetii,central,0.8725915698256836
4119,4119,90.0,3,10,2,private,primary,no,no,650.0,0,modern,1,rascani,Chisinau,Studentilor,central,5.534573971455514
4120,4120,60.0,1,5,2,private,secondary,no,no,350.0,1,individual,1,rascani,Chisinau,Miron,central,4.376873914265608
4121,4121,46.0,5,13,1,private,primary,no,no,700.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
4122,4122,37.0,3,9,1,private,secondary,no,no,350.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4123,4123,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
4124,4124,30.0,4,5,0,private,secondary,yes,yes,200.0,1,individual,1,durlesti,Chisinau,Tudor,periphery,3.135450314553256
4125,4125,30.0,4,9,1,private,secondary,yes,no,350.0,0,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4126,4126,40.0,4,9,1,agency,secondary,yes,no,200.0,0,individual,1,centru,Chisinau,Ismail,central,1.5491726324305075
4127,4127,70.0,1,6,2,private,primary,yes,no,650.0,1,modern,1,buiucani,Chisinau,Liviu,central,8.433322683428162
4128,4128,103.0,3,4,3,agency,primary,yes,no,800.0,0,modern,2,botanica,Chisinau,Liuba,central,0.6824360799508673
4129,4129,100.0,4,4,3,agency,secondary,yes,yes,1000.0,0,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
4130,4130,70.0,2,9,2,private,primary,yes,no,1200.0,0,modern,1,centru,Chisinau,Valea,central,3.133096583962342
4131,4131,70.0,2,9,3,private,primary,yes,no,1200.0,0,modern,1,centru,Chisinau,Valea,central,3.133096583962342
4132,4132,55.0,5,9,1,private,primary,yes,no,900.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
4133,4133,130.0,2,10,3,private,primary,yes,yes,1300.0,0,individual,1,centru,Chisinau,Mihai,central,2.6940681841953014
4134,4134,91.0,8,12,3,agency,primary,yes,no,1500.0,0,individual,1,ciocana,Chisinau,Ginta,central,2.8778282047176087
4135,4135,62.0,2,14,2,agency,primary,yes,no,600.0,0,individual,1,botanica,Chisinau,Nicolae,central,3.262732774666745
4136,4136,50.0,5,6,1,agency,primary,yes,no,700.0,0,individual,1,centru,Chisinau,Vasile,central,4.693246145072489
4137,4137,75.0,6,17,2,agency,primary,yes,no,800.0,1,modern,1,rascani,Chisinau,Bogdan,central,3.924482926351163
4138,4138,70.0,3,9,3,agency,primary,yes,no,750.0,0,individual,1,botanica,Chisinau,Valea,central,3.133096583962342
4139,4139,50.0,1,8,1,agency,primary,yes,no,400.0,0,individual,1,centru,Chisinau,Piata,central,8.823304766578863
4140,4140,70.0,13,13,2,agency,primary,yes,no,500.0,1,modern,1,centru,Chisinau,Valea,central,3.133096583962342
4141,4141,48.0,3,8,1,agency,primary,yes,no,500.0,1,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4142,4142,50.0,5,6,1,agency,primary,yes,no,700.0,1,modern,1,centru,Chisinau,Vasile,central,4.693246145072489
4143,4143,66.0,2,8,2,agency,primary,yes,no,600.0,1,modern,1,centru,Chisinau,Valea,central,3.133096583962342
4144,4144,75.0,3,10,2,agency,primary,yes,no,500.0,1,modern,1,centru,Chisinau,Valea,central,3.133096583962342
4145,4145,75.0,5,14,2,agency,primary,yes,no,500.0,0,individual,1,centru,Chisinau,Nicolae,central,3.262732774666745
4146,4146,100.0,4,4,3,agency,secondary,yes,no,1000.0,0,individual,1,buiucani,Chisinau,Ion,central,4.860874124520007
4147,4147,37.0,7,10,1,private,primary,yes,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
4148,4148,48.0,1,10,1,private,primary,yes,no,480.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
4149,4149,83.0,2,3,3,agency,primary,yes,no,550.0,0,modern,1,botanica,Chisinau,Tudor,central,3.135450314553256
4150,4150,50.0,1,2,2,agency,secondary,yes,yes,250.0,0,individual,1,veche,Chisinau,Gheorghe,central,1.699888915322141
4151,4151,55.0,1,9,2,private,secondary,yes,no,300.0,1,modern,1,botanica,Chisinau,Grenoble,central,3.68421559143802
4152,4152,53.0,9,11,1,agency,primary,yes,yes,500.0,0,individual,1,rascani,Chisinau,Andrei,central,3.9691677554186366
4153,4153,75.0,6,6,2,private,secondary,yes,no,700.0,1,modern,1,centru,Chisinau,Columna,central,4.434859094165724
4154,4154,50.0,5,8,2,agency,primary,yes,no,650.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
4155,4155,40.0,2,4,1,private,secondary,yes,yes,250.0,1,modern,1,botanica,Chisinau,Nicolae,central,3.262732774666745
4156,4156,35.0,1,3,1,private,secondary,no,no,200.0,0,individual,1,telecentru,Chisinau,Drumul,periphery,5.337144302839829
4157,4157,51.0,3,11,1,private,primary,no,no,500.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
4158,4158,73.0,4,4,2,private,primary,no,no,500.0,2,modern,1,ciocana,Chisinau,Maria,central,3.2023113943454087
